Timestamp,Occupancy,Capacity
11-11-2016 10:00,533,1322
11-11-2016 10:00,810,3103
11-11-2016 10:00,1237,1920
11-11-2016 10:00,357,2803
11-11-2016 10:00,300,485
11-11-2016 10:00,183,387
11-11-2016 10:00,962,2937
11-11-2016 10:00,122,577
11-11-2016 10:00,336,687
11-11-2016 10:00,2569,3883
11-11-2016 10:00,869,2009
11-11-2016 10:00,632,1200
11-11-2016 10:27,503,690
11-11-2016 10:27,214,387
11-11-2016 10:27,147,577
11-11-2016 10:27,1025,2937
11-11-2016 10:27,587,1322
11-11-2016 10:27,308,485
11-11-2016 10:27,397,2803
11-11-2016 10:27,947,2009
11-11-2016 10:27,688,1200
11-11-2016 10:27,335,470
11-11-2016 10:27,2717,3883
11-11-2016 10:27,1323,1920
11-11-2016 10:27,851,3103
11-11-2016 10:27,360,687
11-11-2016 11:00,1358,1920
11-11-2016 11:00,444,2803
11-11-2016 11:00,527,690
11-11-2016 11:00,887,3103
11-11-2016 11:00,713,1200
11-11-2016 11:00,2803,3883
11-11-2016 11:00,308,485
11-11-2016 11:00,1011,2009
11-11-2016 11:00,354,470
11-11-2016 11:00,169,577
11-11-2016 11:00,243,387
11-11-2016 11:00,633,1322
11-11-2016 11:00,1076,2937
11-11-2016 11:00,378,687
11-11-2016 11:27,1114,2937
11-11-2016 11:27,486,2803
11-11-2016 11:27,306,485
11-11-2016 11:27,191,577
11-11-2016 11:27,540,690
11-11-2016 11:27,669,1322
11-11-2016 11:27,360,470
11-11-2016 11:27,1366,1920
11-11-2016 11:27,720,1200
11-11-2016 11:27,391,687
11-11-2016 11:27,1060,2009
11-11-2016 11:27,2827,3883
11-11-2016 11:27,915,3103
11-11-2016 11:27,268,387
11-11-2016 12:00,686,1322
11-11-2016 12:00,415,687
11-11-2016 12:00,278,387
11-11-2016 12:00,307,485
11-11-2016 12:00,502,2803
11-11-2016 12:00,2890,3883
11-11-2016 12:00,946,3103
11-11-2016 12:00,1399,1920
11-11-2016 12:00,1101,2009
11-11-2016 12:00,366,470
11-11-2016 12:00,1136,2937
11-11-2016 12:00,188,577
11-11-2016 12:00,551,690
11-11-2016 12:00,739,1200
11-11-2016 12:27,726,1200
11-11-2016 12:27,368,470
11-11-2016 12:27,536,2803
11-11-2016 12:27,722,1322
11-11-2016 12:27,972,3103
11-11-2016 12:27,1167,2937
11-11-2016 12:27,2880,3883
11-11-2016 12:27,309,485
11-11-2016 12:27,1155,2009
11-11-2016 12:27,1381,1920
11-11-2016 12:27,552,690
11-11-2016 12:27,306,387
11-11-2016 12:27,433,687
11-11-2016 12:27,178,577
11-11-2016 13:00,312,485
11-11-2016 13:00,378,470
11-11-2016 13:00,728,1200
11-11-2016 13:00,1178,2009
11-11-2016 13:00,1390,1920
11-11-2016 13:00,963,3103
11-11-2016 13:00,566,690
11-11-2016 13:00,317,387
11-11-2016 13:00,546,2803
11-11-2016 13:00,2859,3883
11-11-2016 13:00,1190,2937
11-11-2016 13:00,164,577
11-11-2016 13:00,422,687
11-11-2016 13:00,756,1322
11-11-2016 13:34,166,577
11-11-2016 13:34,724,1200
11-11-2016 13:34,544,2803
11-11-2016 13:34,2821,3883
11-11-2016 13:34,423,687
11-11-2016 13:34,322,387
11-11-2016 13:34,387,470
11-11-2016 13:34,565,690
11-11-2016 13:34,1197,2937
11-11-2016 13:34,753,1322
11-11-2016 13:34,955,3103
11-11-2016 13:34,1371,1920
11-11-2016 13:34,310,485
11-11-2016 13:34,1176,2009
11-11-2016 14:00,954,3103
11-11-2016 14:00,551,690
11-11-2016 14:00,312,485
11-11-2016 14:00,731,1200
11-11-2016 14:00,170,577
11-11-2016 14:00,748,1322
11-11-2016 14:00,424,687
11-11-2016 14:00,374,470
11-11-2016 14:00,2809,3883
11-11-2016 14:00,327,387
11-11-2016 14:00,1190,2937
11-11-2016 14:00,1373,1920
11-11-2016 14:00,545,2803
11-11-2016 14:00,1172,2009
11-11-2016 14:27,1161,2009
11-11-2016 14:27,313,485
11-11-2016 14:27,2774,3883
11-11-2016 14:27,1189,2937
11-11-2016 14:27,161,577
11-11-2016 14:27,726,1200
11-11-2016 14:27,746,1322
11-11-2016 14:27,529,2803
11-11-2016 14:27,1369,1920
11-11-2016 14:27,333,387
11-11-2016 14:27,370,470
11-11-2016 14:27,924,3103
11-11-2016 14:27,543,690
11-11-2016 14:27,415,687
11-11-2016 15:00,162,577
11-11-2016 15:00,334,387
11-11-2016 15:00,1152,2937
11-11-2016 15:00,354,470
11-11-2016 15:00,1111,2009
11-11-2016 15:00,1307,1920
11-11-2016 15:00,689,1200
11-11-2016 15:00,732,1322
11-11-2016 15:00,517,2803
11-11-2016 15:00,379,687
11-11-2016 15:00,2655,3883
11-11-2016 15:00,862,3103
11-11-2016 15:00,517,690
11-11-2016 15:00,300,485
11-11-2016 15:34,502,690
11-11-2016 15:34,1205,1920
11-11-2016 15:34,481,2803
11-11-2016 15:34,1042,2009
11-11-2016 15:34,282,485
11-11-2016 15:34,1098,2937
11-11-2016 15:34,142,577
11-11-2016 15:34,314,387
11-11-2016 15:34,814,3103
11-11-2016 15:34,633,1200
11-11-2016 15:34,677,1322
11-11-2016 15:34,2454,3883
11-11-2016 15:34,365,687
11-11-2016 15:34,343,470
11-11-2016 16:00,138,577
11-11-2016 16:00,2299,3883
11-11-2016 16:00,1038,2937
11-11-2016 16:00,273,485
11-11-2016 16:00,302,387
11-11-2016 16:00,315,470
11-11-2016 16:00,610,1200
11-11-2016 16:00,460,2803
11-11-2016 16:00,341,687
11-11-2016 16:00,463,690
11-11-2016 16:00,649,1322
11-11-2016 16:00,772,3103
11-11-2016 16:00,1136,1920
11-11-2016 16:00,990,2009
11-11-2016 16:34,973,1920
11-11-2016 16:34,296,470
11-11-2016 16:34,421,2803
11-11-2016 16:34,430,690
11-11-2016 16:34,282,387
11-11-2016 16:34,124,577
11-11-2016 16:34,734,3103
11-11-2016 16:34,264,485
11-11-2016 16:34,1996,3883
11-11-2016 16:34,607,1322
11-11-2016 16:34,331,687
11-11-2016 16:34,538,1200
11-11-2016 16:34,976,2937
11-11-2016 16:34,938,2009
12-11-2016 07:47,94,1200
12-11-2016 08:00,57,387
12-11-2016 08:00,33,577
12-11-2016 08:00,540,3103
12-11-2016 08:00,37,470
12-11-2016 08:00,75,2803
12-11-2016 08:00,292,687
12-11-2016 08:00,296,1322
12-11-2016 08:00,230,485
12-11-2016 08:00,65,690
12-11-2016 08:00,588,2009
12-11-2016 08:00,352,2937
12-11-2016 08:00,547,3883
12-11-2016 08:00,296,1920
12-11-2016 08:27,113,1200
12-11-2016 08:27,68,690
12-11-2016 08:27,312,1322
12-11-2016 08:27,87,2803
12-11-2016 08:27,368,2937
12-11-2016 08:27,67,387
12-11-2016 08:27,39,470
12-11-2016 08:27,37,577
12-11-2016 08:27,611,2009
12-11-2016 08:27,233,485
12-11-2016 08:27,579,3883
12-11-2016 08:27,299,687
12-11-2016 08:27,317,1920
12-11-2016 08:27,552,3103
12-11-2016 09:00,92,387
12-11-2016 09:00,650,2009
12-11-2016 09:00,406,2937
12-11-2016 09:00,136,1200
12-11-2016 09:00,674,3883
12-11-2016 09:00,50,577
12-11-2016 09:00,369,1920
12-11-2016 09:00,86,690
12-11-2016 09:00,115,2803
12-11-2016 09:00,341,1322
12-11-2016 09:00,309,687
12-11-2016 09:00,229,485
12-11-2016 09:00,52,470
12-11-2016 09:00,561,3103
12-11-2016 09:27,154,2803
12-11-2016 09:27,329,687
12-11-2016 09:27,433,1920
12-11-2016 09:27,124,387
12-11-2016 09:27,442,2937
12-11-2016 09:27,57,470
12-11-2016 09:27,769,3883
12-11-2016 09:27,172,1200
12-11-2016 09:27,716,2009
12-11-2016 09:27,586,3103
12-11-2016 09:27,227,485
12-11-2016 09:27,73,577
12-11-2016 09:27,387,1322
12-11-2016 09:27,91,690
12-11-2016 10:00,343,687
12-11-2016 10:00,101,690
12-11-2016 10:00,494,2937
12-11-2016 10:00,618,3103
12-11-2016 10:00,211,2803
12-11-2016 10:00,68,470
12-11-2016 10:00,442,1322
12-11-2016 10:00,234,1200
12-11-2016 10:00,931,3883
12-11-2016 10:00,544,1920
12-11-2016 10:00,164,387
12-11-2016 10:00,785,2009
12-11-2016 10:00,124,577
12-11-2016 10:00,228,485
12-11-2016 10:27,268,2803
12-11-2016 10:27,189,387
12-11-2016 10:27,652,3103
12-11-2016 10:27,76,470
12-11-2016 10:27,268,1200
12-11-2016 10:27,113,690
12-11-2016 10:27,159,577
12-11-2016 10:27,341,687
12-11-2016 10:27,829,2009
12-11-2016 10:27,1033,3883
12-11-2016 10:27,609,1920
12-11-2016 10:27,232,485
12-11-2016 10:27,534,2937
12-11-2016 10:27,488,1322
12-11-2016 11:00,686,1920
12-11-2016 11:00,240,485
12-11-2016 11:00,366,687
12-11-2016 11:00,99,470
12-11-2016 11:00,229,387
12-11-2016 11:00,340,2803
12-11-2016 11:00,550,1322
12-11-2016 11:00,136,690
12-11-2016 11:00,325,1200
12-11-2016 11:00,1146,3883
12-11-2016 11:00,212,577
12-11-2016 11:00,604,2937
12-11-2016 11:00,717,3103
12-11-2016 11:00,916,2009
12-11-2016 11:34,749,3103
12-11-2016 11:34,148,690
12-11-2016 11:34,378,687
12-11-2016 11:34,362,1200
12-11-2016 11:34,108,470
12-11-2016 11:34,251,577
12-11-2016 11:34,244,485
12-11-2016 11:34,260,387
12-11-2016 11:34,1254,3883
12-11-2016 11:34,652,2937
12-11-2016 11:34,387,2803
12-11-2016 11:34,752,1920
12-11-2016 11:34,994,2009
12-11-2016 11:34,616,1322
12-11-2016 12:00,118,470
12-11-2016 12:00,425,2803
12-11-2016 12:00,646,1322
12-11-2016 12:00,408,1200
12-11-2016 12:00,1033,2009
12-11-2016 12:00,157,690
12-11-2016 12:00,276,387
12-11-2016 12:00,676,2937
12-11-2016 12:00,243,485
12-11-2016 12:00,1364,3883
12-11-2016 12:00,816,1920
12-11-2016 12:00,779,3103
12-11-2016 12:00,387,687
12-11-2016 12:00,291,577
12-11-2016 12:27,449,1200
12-11-2016 12:27,299,387
12-11-2016 12:27,1111,2009
12-11-2016 12:27,1467,3883
12-11-2016 12:27,446,2803
12-11-2016 12:27,406,687
12-11-2016 12:27,714,2937
12-11-2016 12:27,256,485
12-11-2016 12:27,705,1322
12-11-2016 12:27,306,577
12-11-2016 12:27,159,690
12-11-2016 12:27,809,3103
12-11-2016 12:27,120,470
12-11-2016 12:27,876,1920
12-11-2016 13:00,479,1200
12-11-2016 13:00,190,690
12-11-2016 13:00,318,387
12-11-2016 13:00,149,470
12-11-2016 13:00,1197,2009
12-11-2016 13:00,264,485
12-11-2016 13:00,756,1322
12-11-2016 13:00,1568,3883
12-11-2016 13:00,867,3103
12-11-2016 13:00,480,2803
12-11-2016 13:00,321,577
12-11-2016 13:00,772,2937
12-11-2016 13:00,930,1920
12-11-2016 13:00,441,687
12-11-2016 13:27,511,1200
12-11-2016 13:27,341,577
12-11-2016 13:27,1270,2009
12-11-2016 13:27,917,3103
12-11-2016 13:27,217,690
12-11-2016 13:27,797,1322
12-11-2016 13:27,503,2803
12-11-2016 13:27,830,2937
12-11-2016 13:27,974,1920
12-11-2016 13:27,1630,3883
12-11-2016 13:27,473,687
12-11-2016 13:27,336,387
12-11-2016 13:27,277,485
12-11-2016 13:27,172,470
12-11-2016 14:00,814,1322
12-11-2016 14:00,1681,3883
12-11-2016 14:00,851,2937
12-11-2016 14:00,990,3103
12-11-2016 14:00,285,485
12-11-2016 14:00,188,470
12-11-2016 14:00,522,1200
12-11-2016 14:00,533,687
12-11-2016 14:00,990,1920
12-11-2016 14:00,336,387
12-11-2016 14:00,230,690
12-11-2016 14:00,1347,2009
12-11-2016 14:00,508,2803
12-11-2016 14:00,383,577
12-11-2016 14:27,416,577
12-11-2016 14:27,986,1920
12-11-2016 14:27,1048,3103
12-11-2016 14:27,345,387
12-11-2016 14:27,1685,3883
12-11-2016 14:27,851,1322
12-11-2016 14:27,519,1200
12-11-2016 14:27,571,687
12-11-2016 14:27,897,2937
12-11-2016 14:27,1422,2009
12-11-2016 14:27,306,485
12-11-2016 14:27,516,2803
12-11-2016 14:27,202,470
12-11-2016 14:27,246,690
12-11-2016 15:00,928,2937
12-11-2016 15:00,1471,2009
12-11-2016 15:00,504,2803
12-11-2016 15:00,345,387
12-11-2016 15:00,587,687
12-11-2016 15:00,1005,1920
12-11-2016 15:00,449,577
12-11-2016 15:00,536,1200
12-11-2016 15:00,884,1322
12-11-2016 15:00,258,690
12-11-2016 15:00,211,470
12-11-2016 15:00,1071,3103
12-11-2016 15:00,1706,3883
12-11-2016 15:00,325,485
12-11-2016 15:27,442,577
12-11-2016 15:27,930,2937
12-11-2016 15:27,994,1920
12-11-2016 15:27,247,690
12-11-2016 15:27,1686,3883
12-11-2016 15:27,613,687
12-11-2016 15:27,1502,2009
12-11-2016 15:27,488,2803
12-11-2016 15:27,889,1322
12-11-2016 15:27,1094,3103
12-11-2016 15:27,535,1200
12-11-2016 15:27,345,387
12-11-2016 15:27,338,485
12-11-2016 15:27,200,470
12-11-2016 16:00,205,470
12-11-2016 16:00,450,2803
12-11-2016 16:00,345,485
12-11-2016 16:00,924,1920
12-11-2016 16:00,863,1322
12-11-2016 16:00,617,687
12-11-2016 16:00,1068,3103
12-11-2016 16:00,1572,3883
12-11-2016 16:00,418,577
12-11-2016 16:00,512,1200
12-11-2016 16:00,252,690
12-11-2016 16:00,941,2937
12-11-2016 16:00,344,387
12-11-2016 16:00,1480,2009
12-11-2016 16:34,260,690
12-11-2016 16:34,358,485
12-11-2016 16:34,843,1322
12-11-2016 16:34,421,2803
12-11-2016 16:34,581,687
12-11-2016 16:34,466,1200
12-11-2016 16:34,834,1920
12-11-2016 16:34,1424,2009
12-11-2016 16:34,331,387
12-11-2016 16:34,356,577
12-11-2016 16:34,1029,3103
12-11-2016 16:34,1420,3883
12-11-2016 16:34,949,2937
12-11-2016 16:34,214,470
13-11-2016 07:47,270,485
13-11-2016 07:53,96,1200
13-11-2016 08:00,48,690
13-11-2016 08:00,23,577
13-11-2016 08:00,368,1322
13-11-2016 08:00,103,2803
13-11-2016 08:00,170,687
13-11-2016 08:00,31,470
13-11-2016 08:00,572,3883
13-11-2016 08:00,538,2009
13-11-2016 08:00,453,3103
13-11-2016 08:00,408,2937
13-11-2016 08:00,292,1920
13-11-2016 08:00,90,387
13-11-2016 08:27,547,2009
13-11-2016 08:27,463,3103
13-11-2016 08:27,31,470
13-11-2016 08:27,268,485
13-11-2016 08:27,96,1200
13-11-2016 08:27,578,3883
13-11-2016 08:27,48,690
13-11-2016 08:27,291,1920
13-11-2016 08:27,95,387
13-11-2016 08:27,371,1322
13-11-2016 08:27,411,2937
13-11-2016 08:27,24,577
13-11-2016 08:27,176,687
13-11-2016 08:27,114,2803
13-11-2016 09:00,561,2009
13-11-2016 09:00,594,3883
13-11-2016 09:00,99,1200
13-11-2016 09:00,126,2803
13-11-2016 09:00,106,387
13-11-2016 09:00,183,687
13-11-2016 09:00,33,470
13-11-2016 09:00,27,577
13-11-2016 09:00,467,3103
13-11-2016 09:00,51,690
13-11-2016 09:00,298,1920
13-11-2016 09:00,378,1322
13-11-2016 09:00,421,2937
13-11-2016 09:00,264,485
13-11-2016 09:34,28,577
13-11-2016 09:34,481,3103
13-11-2016 09:34,333,1920
13-11-2016 09:34,265,485
13-11-2016 09:34,400,1322
13-11-2016 09:34,124,387
13-11-2016 09:34,152,2803
13-11-2016 09:34,588,2009
13-11-2016 09:34,188,687
13-11-2016 09:34,56,690
13-11-2016 09:34,630,3883
13-11-2016 09:34,132,1200
13-11-2016 09:34,445,2937
13-11-2016 09:34,36,470
13-11-2016 09:47,263,485
13-11-2016 10:00,56,690
13-11-2016 10:00,36,470
13-11-2016 10:00,162,387
13-11-2016 10:00,525,3103
13-11-2016 10:00,644,2009
13-11-2016 10:00,354,1920
13-11-2016 10:00,217,2803
13-11-2016 10:00,433,1322
13-11-2016 10:00,477,2937
13-11-2016 10:00,211,687
13-11-2016 10:00,32,577
13-11-2016 10:00,665,3883
13-11-2016 10:00,144,1200
13-11-2016 10:33,252,485
13-11-2016 10:33,57,470
13-11-2016 10:33,212,387
13-11-2016 10:33,722,3883
13-11-2016 10:33,488,1322
13-11-2016 10:33,381,1920
13-11-2016 10:33,557,3103
13-11-2016 10:33,46,577
13-11-2016 10:33,221,687
13-11-2016 10:33,543,2937
13-11-2016 10:33,709,2009
13-11-2016 10:33,79,690
13-11-2016 10:33,296,2803
13-11-2016 10:33,157,1200
13-11-2016 11:00,162,1200
13-11-2016 11:00,406,1920
13-11-2016 11:00,64,470
13-11-2016 11:00,792,3883
13-11-2016 11:00,547,1322
13-11-2016 11:00,776,2009
13-11-2016 11:00,229,687
13-11-2016 11:00,69,577
13-11-2016 11:00,581,3103
13-11-2016 11:00,368,2803
13-11-2016 11:00,257,387
13-11-2016 11:00,85,690
13-11-2016 11:00,583,2937
13-11-2016 11:00,241,485
13-11-2016 11:27,229,485
13-11-2016 11:27,425,2803
13-11-2016 11:27,902,3883
13-11-2016 11:27,584,1322
13-11-2016 11:27,296,387
13-11-2016 11:27,819,2009
13-11-2016 11:27,593,3103
13-11-2016 11:27,226,1200
13-11-2016 11:27,235,687
13-11-2016 11:27,70,470
13-11-2016 11:27,95,577
13-11-2016 11:27,87,690
13-11-2016 11:27,612,2937
13-11-2016 11:27,477,1920
13-11-2016 12:00,256,1200
13-11-2016 12:00,88,690
13-11-2016 12:00,211,485
13-11-2016 12:00,637,2937
13-11-2016 12:00,861,2009
13-11-2016 12:00,128,577
13-11-2016 12:00,532,1920
13-11-2016 12:00,338,387
13-11-2016 12:00,988,3883
13-11-2016 12:00,473,2803
13-11-2016 12:00,229,687
13-11-2016 12:00,632,1322
13-11-2016 12:00,575,3103
13-11-2016 12:00,77,470
13-11-2016 12:27,871,2009
13-11-2016 12:27,473,2803
13-11-2016 12:27,339,387
13-11-2016 12:27,586,1920
13-11-2016 12:27,564,3103
13-11-2016 12:27,201,485
13-11-2016 12:27,1083,3883
13-11-2016 12:27,296,1200
13-11-2016 12:27,642,1322
13-11-2016 12:27,628,2937
13-11-2016 12:27,229,687
13-11-2016 12:27,154,577
13-11-2016 12:27,81,470
13-11-2016 12:27,88,690
13-11-2016 13:07,1156,3883
13-11-2016 13:07,483,2803
13-11-2016 13:07,698,1322
13-11-2016 13:07,655,2937
13-11-2016 13:07,289,687
13-11-2016 13:07,213,485
13-11-2016 13:07,191,577
13-11-2016 13:07,640,3103
13-11-2016 13:07,321,1200
13-11-2016 13:07,93,470
13-11-2016 13:07,97,690
13-11-2016 13:07,625,1920
13-11-2016 13:07,345,387
13-11-2016 13:07,987,2009
13-11-2016 13:33,318,687
13-11-2016 13:33,345,387
13-11-2016 13:33,111,690
13-11-2016 13:33,325,1200
13-11-2016 13:33,204,577
13-11-2016 13:33,718,1322
13-11-2016 13:33,217,485
13-11-2016 13:33,1036,2009
13-11-2016 13:33,477,2803
13-11-2016 13:33,673,2937
13-11-2016 13:33,634,1920
13-11-2016 13:33,109,470
13-11-2016 13:33,1178,3883
13-11-2016 13:33,667,3103
13-11-2016 14:00,345,387
13-11-2016 14:00,341,1200
13-11-2016 14:00,1045,2009
13-11-2016 14:00,474,2803
13-11-2016 14:00,110,690
13-11-2016 14:00,107,470
13-11-2016 14:00,669,2937
13-11-2016 14:00,334,687
13-11-2016 14:00,677,3103
13-11-2016 14:00,220,577
13-11-2016 14:00,1193,3883
13-11-2016 14:00,652,1920
13-11-2016 14:00,711,1322
13-11-2016 14:00,214,485
13-11-2016 14:27,233,577
13-11-2016 14:27,130,690
13-11-2016 14:27,475,2803
13-11-2016 14:27,696,3103
13-11-2016 14:27,1160,3883
13-11-2016 14:27,125,470
13-11-2016 14:27,713,1322
13-11-2016 14:27,345,387
13-11-2016 14:27,219,485
13-11-2016 14:27,636,1920
13-11-2016 14:27,346,1200
13-11-2016 14:27,347,687
13-11-2016 14:27,1060,2009
13-11-2016 14:27,694,2937
13-11-2016 15:00,212,485
13-11-2016 15:00,1099,3883
13-11-2016 15:00,351,687
13-11-2016 15:00,602,1920
13-11-2016 15:00,450,2803
13-11-2016 15:00,676,2937
13-11-2016 15:00,1046,2009
13-11-2016 15:00,220,577
13-11-2016 15:00,128,690
13-11-2016 15:00,125,470
13-11-2016 15:00,321,1200
13-11-2016 15:00,677,3103
13-11-2016 15:00,695,1322
13-11-2016 15:00,336,387
13-11-2016 15:27,993,2009
13-11-2016 15:27,580,1920
13-11-2016 15:27,314,1200
13-11-2016 15:27,340,687
13-11-2016 15:27,640,3103
13-11-2016 15:27,151,690
13-11-2016 15:27,311,387
13-11-2016 15:27,653,1322
13-11-2016 15:27,409,2803
13-11-2016 15:27,148,470
13-11-2016 15:27,205,577
13-11-2016 15:27,1055,3883
13-11-2016 15:27,202,485
13-11-2016 15:27,664,2937
13-11-2016 16:00,274,387
13-11-2016 16:00,579,1322
13-11-2016 16:00,273,1200
13-11-2016 16:00,949,3883
13-11-2016 16:00,516,1920
13-11-2016 16:00,172,690
13-11-2016 16:00,300,687
13-11-2016 16:00,343,2803
13-11-2016 16:00,561,3103
13-11-2016 16:00,192,485
13-11-2016 16:00,168,470
13-11-2016 16:00,879,2009
13-11-2016 16:00,170,577
13-11-2016 16:00,638,2937
13-11-2016 16:27,250,1200
13-11-2016 16:27,188,485
13-11-2016 16:27,511,1322
13-11-2016 16:27,232,387
13-11-2016 16:27,509,3103
13-11-2016 16:27,171,470
13-11-2016 16:27,133,577
13-11-2016 16:27,781,2009
13-11-2016 16:27,465,1920
13-11-2016 16:27,270,687
13-11-2016 16:27,176,690
13-11-2016 16:27,596,2937
13-11-2016 16:27,283,2803
13-11-2016 16:27,842,3883
14-11-2016 08:00,140,2803
14-11-2016 08:00,196,1200
14-11-2016 08:00,452,2009
14-11-2016 08:00,210,485
14-11-2016 08:00,159,690
14-11-2016 08:00,282,1322
14-11-2016 08:00,67,387
14-11-2016 08:00,170,687
14-11-2016 08:00,548,1920
14-11-2016 08:00,453,3103
14-11-2016 08:00,436,2937
14-11-2016 08:00,114,470
14-11-2016 08:00,1090,3883
14-11-2016 08:00,31,577
14-11-2016 08:33,317,1322
14-11-2016 08:33,1612,3883
14-11-2016 08:33,539,2009
14-11-2016 08:33,183,470
14-11-2016 08:33,302,1200
14-11-2016 08:33,259,690
14-11-2016 08:33,208,2803
14-11-2016 08:33,36,577
14-11-2016 08:33,561,3103
14-11-2016 08:33,222,687
14-11-2016 08:33,748,1920
14-11-2016 08:33,568,2937
14-11-2016 08:33,220,485
14-11-2016 08:33,89,387
14-11-2016 09:00,385,690
14-11-2016 09:00,2082,3883
14-11-2016 09:00,345,1322
14-11-2016 09:00,258,470
14-11-2016 09:00,611,2009
14-11-2016 09:00,925,1920
14-11-2016 09:00,720,2937
14-11-2016 09:00,42,577
14-11-2016 09:00,410,1200
14-11-2016 09:00,109,387
14-11-2016 09:00,226,485
14-11-2016 09:00,655,3103
14-11-2016 09:00,266,687
14-11-2016 09:00,272,2803
14-11-2016 09:27,310,470
14-11-2016 09:27,143,387
14-11-2016 09:27,314,2803
14-11-2016 09:27,399,1322
14-11-2016 09:27,530,1200
14-11-2016 09:27,1123,1920
14-11-2016 09:27,2509,3883
14-11-2016 09:27,314,687
14-11-2016 09:27,241,485
14-11-2016 09:27,839,2937
14-11-2016 09:27,61,577
14-11-2016 09:27,463,690
14-11-2016 09:27,726,3103
14-11-2016 09:27,713,2009
14-11-2016 10:00,85,577
14-11-2016 10:00,369,2803
14-11-2016 10:00,1268,1920
14-11-2016 10:00,458,1322
14-11-2016 10:00,830,2009
14-11-2016 10:00,2871,3883
14-11-2016 10:00,178,387
14-11-2016 10:00,635,1200
14-11-2016 10:00,372,687
14-11-2016 10:00,975,2937
14-11-2016 10:00,258,485
14-11-2016 10:00,821,3103
14-11-2016 10:00,539,690
14-11-2016 10:00,353,470
14-11-2016 10:27,372,470
14-11-2016 10:27,3005,3883
14-11-2016 10:27,878,3103
14-11-2016 10:27,408,687
14-11-2016 10:27,412,2803
14-11-2016 10:27,99,577
14-11-2016 10:27,268,485
14-11-2016 10:27,510,1322
14-11-2016 10:27,1047,2937
14-11-2016 10:27,1329,1920
14-11-2016 10:27,918,2009
14-11-2016 10:27,570,690
14-11-2016 10:27,673,1200
14-11-2016 10:27,210,387
14-11-2016 11:00,587,690
14-11-2016 11:00,1375,1920
14-11-2016 11:00,928,3103
14-11-2016 11:00,385,470
14-11-2016 11:00,276,485
14-11-2016 11:00,247,387
14-11-2016 11:00,442,687
14-11-2016 11:00,1014,2009
14-11-2016 11:00,129,577
14-11-2016 11:00,3127,3883
14-11-2016 11:00,707,1200
14-11-2016 11:00,457,2803
14-11-2016 11:00,572,1322
14-11-2016 11:00,1110,2937
14-11-2016 11:27,3159,3883
14-11-2016 11:27,959,3103
14-11-2016 11:27,725,1200
14-11-2016 11:27,285,485
14-11-2016 11:27,605,690
14-11-2016 11:27,477,2803
14-11-2016 11:27,603,1322
14-11-2016 11:27,401,470
14-11-2016 11:27,455,687
14-11-2016 11:27,258,387
14-11-2016 11:27,1140,2937
14-11-2016 11:27,135,577
14-11-2016 11:27,1401,1920
14-11-2016 11:27,1058,2009
14-11-2016 12:00,3215,3883
14-11-2016 12:00,642,1322
14-11-2016 12:00,756,1200
14-11-2016 12:00,989,3103
14-11-2016 12:00,466,687
14-11-2016 12:00,158,577
14-11-2016 12:00,276,387
14-11-2016 12:00,293,485
14-11-2016 12:00,1204,2937
14-11-2016 12:00,635,690
14-11-2016 12:00,506,2803
14-11-2016 12:00,419,470
14-11-2016 12:00,1435,1920
14-11-2016 12:00,1108,2009
14-11-2016 12:27,998,3103
14-11-2016 12:27,293,387
14-11-2016 12:27,154,577
14-11-2016 12:27,1130,2009
14-11-2016 12:27,291,485
14-11-2016 12:27,422,470
14-11-2016 12:27,475,687
14-11-2016 12:27,1437,1920
14-11-2016 12:27,3217,3883
14-11-2016 12:27,756,1200
14-11-2016 12:27,620,690
14-11-2016 12:27,525,2803
14-11-2016 12:27,655,1322
14-11-2016 12:27,1203,2937
14-11-2016 13:00,771,1200
14-11-2016 13:00,534,2803
14-11-2016 13:00,668,1322
14-11-2016 13:00,304,387
14-11-2016 13:00,1224,2937
14-11-2016 13:00,163,577
14-11-2016 13:00,487,687
14-11-2016 13:00,426,470
14-11-2016 13:00,1155,2009
14-11-2016 13:00,1459,1920
14-11-2016 13:00,1008,3103
14-11-2016 13:00,291,485
14-11-2016 13:00,3257,3883
14-11-2016 13:00,629,690
14-11-2016 13:27,1008,3103
14-11-2016 13:27,1460,1920
14-11-2016 13:27,680,1322
14-11-2016 13:27,547,2803
14-11-2016 13:27,629,690
14-11-2016 13:27,1234,2937
14-11-2016 13:27,152,577
14-11-2016 13:27,1167,2009
14-11-2016 13:27,769,1200
14-11-2016 13:27,487,687
14-11-2016 13:27,315,387
14-11-2016 13:27,424,470
14-11-2016 13:27,3262,3883
14-11-2016 13:27,289,485
14-11-2016 14:00,546,2803
14-11-2016 14:00,1155,2009
14-11-2016 14:00,278,485
14-11-2016 14:00,990,3103
14-11-2016 14:00,672,1322
14-11-2016 14:00,756,1200
14-11-2016 14:00,143,577
14-11-2016 14:00,317,387
14-11-2016 14:00,3252,3883
14-11-2016 14:00,433,470
14-11-2016 14:00,483,687
14-11-2016 14:00,1447,1920
14-11-2016 14:00,1231,2937
14-11-2016 14:00,636,690
14-11-2016 14:27,271,485
14-11-2016 14:33,645,1322
14-11-2016 14:33,417,470
14-11-2016 14:33,949,3103
14-11-2016 14:33,745,1200
14-11-2016 14:33,3203,3883
14-11-2016 14:33,1193,2937
14-11-2016 14:33,301,387
14-11-2016 14:33,126,577
